listing,offset,reference,title,document_type,download_id,download_url
Repealed Acts,1470,No. 10 of 1885,Locusts,amendment,67041,https://laws.gov.tt/ttdll-web/revision/download/67041?type=amendment
Repealed Acts,1470,No. 9 of 1885,San Fernando Waterworks,amendment,67039,https://laws.gov.tt/ttdll-web/revision/download/67039?type=amendment
Repealed Acts,1470,No. 7 of 1885,Supplemental Appropriation,amendment,67037,https://laws.gov.tt/ttdll-web/revision/download/67037?type=amendment
Repealed Acts,1470,No. 6 of 1885,Immigration,amendment,67035,https://laws.gov.tt/ttdll-web/revision/download/67035?type=amendment
Repealed Acts,1470,No. 5 of 1885,Malicious Injury to Property,amendment,67033,https://laws.gov.tt/ttdll-web/revision/download/67033?type=amendment
Repealed Acts,1500,No. 22 of 1885,Duty on Rum,amendment,67003,https://laws.gov.tt/ttdll-web/revision/download/67003?type=amendment
Repealed Acts,1500,No. 21 of 1885,Customs Duties,amendment,67005,https://laws.gov.tt/ttdll-web/revision/download/67005?type=amendment
Repealed Acts,1500,No. 20 of 1885,Appropriation,amendment,66991,https://laws.gov.tt/ttdll-web/revision/download/66991?type=amendment
Repealed Acts,1500,No. 16 of 1885,Sale of Land by Roman Catholic Archbishop,amendment,66983,https://laws.gov.tt/ttdll-web/revision/download/66983?type=amendment
Repealed Acts,1500,No. 15 of 1885,Whipping of Juveniles,amendment,66985,https://laws.gov.tt/ttdll-web/revision/download/66985?type=amendment
Repealed Acts,1500,No. 13 of 1885,Ganja,amendment,66989,https://laws.gov.tt/ttdll-web/revision/download/66989?type=amendment
Repealed Acts,1500,No. 12 of 1885,Immigration,amendment,67045,https://laws.gov.tt/ttdll-web/revision/download/67045?type=amendment
Repealed Acts,1500,No. 4 of 1885,Land and House Tax,amendment,67031,https://laws.gov.tt/ttdll-web/revision/download/67031?type=amendment
Repealed Acts,1500,No. 3 of 1885,Port-of-Spain Tramways,amendment,67029,https://laws.gov.tt/ttdll-web/revision/download/67029?type=amendment
Repealed Acts,1500,No. 1 of 1885,Sale of Cocoa,amendment,67025,https://laws.gov.tt/ttdll-web/revision/download/67025?type=amendment
Repealed Acts,1500,No. 22 of 1884,Conveyancing and Law of Property,amendment,67023,https://laws.gov.tt/ttdll-web/revision/download/67023?type=amendment
Repealed Acts,1500,No. 21 of 1884,Immigration Fund,amendment,67021,https://laws.gov.tt/ttdll-web/revision/download/67021?type=amendment
Repealed Acts,1500,No. 20 of 1884,Appropriation,amendment,67019,https://laws.gov.tt/ttdll-web/revision/download/67019?type=amendment
Repealed Acts,1500,No. 19 of 1884,Malicious Injury to Property,amendment,67017,https://laws.gov.tt/ttdll-web/revision/download/67017?type=amendment
Repealed Acts,1500,No. 17 of 1884,Municipal Corporations,amendment,67075,https://laws.gov.tt/ttdll-web/revision/download/67075?type=amendment
Repealed Acts,1500,No. 15 of 1884,Bills of Sale,amendment,67071,https://laws.gov.tt/ttdll-web/revision/download/67071?type=amendment
Repealed Acts,1500,No. 13 of 1884,Juries,amendment,67067,https://laws.gov.tt/ttdll-web/revision/download/67067?type=amendment
Repealed Acts,1500,No. 11 of 1884,Supplemental Estimates,amendment,67063,https://laws.gov.tt/ttdll-web/revision/download/67063?type=amendment
Repealed Acts,1500,No. 10 of 1884,Summary Conviction Offences,amendment,67065,https://laws.gov.tt/ttdll-web/revision/download/67065?type=amendment
Repealed Acts,1500,No. 9 of 1884,Malicious Injury to Property,amendment,67059,https://laws.gov.tt/ttdll-web/revision/download/67059?type=amendment
Repealed Acts,1500,No. 8 of 1884,Explosives,amendment,67061,https://laws.gov.tt/ttdll-web/revision/download/67061?type=amendment
Repealed Acts,1500,No. 7 of 1884,Election of Ward Auditors,amendment,67055,https://laws.gov.tt/ttdll-web/revision/download/67055?type=amendment
Repealed Acts,1500,No. 6 of 1884,San Fernando Building,amendment,67057,https://laws.gov.tt/ttdll-web/revision/download/67057?type=amendment
Repealed Acts,1500,No. 5 of 1884,Municipal Corporations,amendment,67051,https://laws.gov.tt/ttdll-web/revision/download/67051?type=amendment
Repealed Acts,1500,No. 4 of 1884,San Fernando Volunteer Fire Brigade,amendment,67053,https://laws.gov.tt/ttdll-web/revision/download/67053?type=amendment
Repealed Acts,1500,No. 3 of 1884,Liquor Licences,amendment,67047,https://laws.gov.tt/ttdll-web/revision/download/67047?type=amendment
Repealed Acts,1500,No. 2 of 1884,Summary Conviction Offences,amendment,67049,https://laws.gov.tt/ttdll-web/revision/download/67049?type=amendment
Repealed Acts,1500,No. 1 of 1884,Peace Preservation,amendment,65507,https://laws.gov.tt/ttdll-web/revision/download/65507?type=amendment
Repealed Acts,1500,No. 9 of 1883,Port-of-Spain Waterworks,amendment,65483,https://laws.gov.tt/ttdll-web/revision/download/65483?type=amendment
Repealed Acts,1500,No. 4 of 1883,Squatters on Crown Land,amendment,65541,https://laws.gov.tt/ttdll-web/revision/download/65541?type=amendment
Repealed Acts,1530,No. 20 of 1883,Streets Regulation,amendment,65509,https://laws.gov.tt/ttdll-web/revision/download/65509?type=amendment
Repealed Acts,1530,No. 19 of 1883,Immigration Fund,amendment,65503,https://laws.gov.tt/ttdll-web/revision/download/65503?type=amendment
Repealed Acts,1530,No. 18 of 1883,Port-of-Spain Tramways,amendment,65505,https://laws.gov.tt/ttdll-web/revision/download/65505?type=amendment
Repealed Acts,1530,No. 17 of 1883,Towns Definition-(Liquor Licences),amendment,65499,https://laws.gov.tt/ttdll-web/revision/download/65499?type=amendment
Repealed Acts,1530,No. 16 of 1883,Appropriation,amendment,65501,https://laws.gov.tt/ttdll-web/revision/download/65501?type=amendment
Repealed Acts,1530,No. 15 of 1883,Payment of Debts out of Real Estate,amendment,65495,https://laws.gov.tt/ttdll-web/revision/download/65495?type=amendment
Repealed Acts,1530,No. 14 of 1883,Railway Extension to Princes Town,amendment,65497,https://laws.gov.tt/ttdll-web/revision/download/65497?type=amendment
Repealed Acts,1530,No. 13 of 1883,San Fernando Buildings,amendment,65491,https://laws.gov.tt/ttdll-web/revision/download/65491?type=amendment
Repealed Acts,1530,No. 12 of 1883,Customs,amendment,65493,https://laws.gov.tt/ttdll-web/revision/download/65493?type=amendment
Repealed Acts,1530,No. 11 of 1883,Summary Conviction Offences,amendment,65487,https://laws.gov.tt/ttdll-web/revision/download/65487?type=amendment
Repealed Acts,1530,No. 10 of 1883,Borough Constables,amendment,65489,https://laws.gov.tt/ttdll-web/revision/download/65489?type=amendment
Repealed Acts,1530,No. 7 of 1883,Port-of-Spain Tramways,amendment,65485,https://laws.gov.tt/ttdll-web/revision/download/65485?type=amendment
Repealed Acts,1530,No. 6 of 1883,Corporal Punishment,amendment,65479,https://laws.gov.tt/ttdll-web/revision/download/65479?type=amendment
Repealed Acts,1530,No. 5 of 1883,Supplemental Appropriation,amendment,65481,https://laws.gov.tt/ttdll-web/revision/download/65481?type=amendment
Repealed Acts,1530,No. 3 of 1883,Port-of-Spain Improvement Loan,amendment,65539,https://laws.gov.tt/ttdll-web/revision/download/65539?type=amendment
Repealed Acts,1530,No. 2 of 1883,Dr. Mitchell's Pension,amendment,65537,https://laws.gov.tt/ttdll-web/revision/download/65537?type=amendment
Repealed Acts,1530,No. 1 of 1883,Savings Banks,amendment,65535,https://laws.gov.tt/ttdll-web/revision/download/65535?type=amendment
Repealed Acts,1530,No. 17 of 1882,To amend 8 of 1882,amendment,65533,https://laws.gov.tt/ttdll-web/revision/download/65533?type=amendment
Repealed Acts,1530,No. 15 of 1882,To amend Savings Banks Ordinance 1882,amendment,65529,https://laws.gov.tt/ttdll-web/revision/download/65529?type=amendment
Repealed Acts,1530,No. 10 of 1882,"Mayor, Burgesses etc., to maintain Market on extended wharf",amendment,65519,https://laws.gov.tt/ttdll-web/revision/download/65519?type=amendment
Repealed Acts,1530,No. 9 of 1882,Festivals of Immigrants,amendment,65517,https://laws.gov.tt/ttdll-web/revision/download/65517?type=amendment
Repealed Acts,1530,No. 8 of 1882,Joseph Brown Payne-maintain tramways in Port-of-Spain,amendment,65515,https://laws.gov.tt/ttdll-web/revision/download/65515?type=amendment
Repealed Acts,1530,No. 5 of 1882,Restrict the introduction of Paupers-to the Colony,amendment,65511,https://laws.gov.tt/ttdll-web/revision/download/65511?type=amendment
Repealed Acts,1530,No. 4 of 1882,Savings Banks-consolidate and amend,amendment,65439,https://laws.gov.tt/ttdll-web/revision/download/65439?type=amendment
Repealed Acts,1530,No. 3 of 1882,Duties of Customs-amend,amendment,65441,https://laws.gov.tt/ttdll-web/revision/download/65441?type=amendment
Repealed Acts,1530,No. 2 of 1882,To amend Merchant Shipping,amendment,65443,https://laws.gov.tt/ttdll-web/revision/download/65443?type=amendment
Repealed Acts,1530,No. 13 of 1881,Public Land Charges Ordinance 1879 to be applied to Diego Martin Water Rate,amendment,65417,https://laws.gov.tt/ttdll-web/revision/download/65417?type=amendment
Repealed Acts,1530,No. 12 of 1881,To amend 5 of 1873-Salary of Officers of the Administering of Government of Trinidad,amendment,65419,https://laws.gov.tt/ttdll-web/revision/download/65419?type=amendment
Repealed Acts,1530,No. 10 of 1881,Protection of certain Wild Birds,amendment,65473,https://laws.gov.tt/ttdll-web/revision/download/65473?type=amendment
Repealed Acts,1530,No. 8 of 1881,Defraying expenses of Government-1881,amendment,65477,https://laws.gov.tt/ttdll-web/revision/download/65477?type=amendment
Repealed Acts,1560,No. 23 of 1881,"Loan �140,300-Completion of San Fernando Extension -Railway - Cumuto-Guaracara",amendment,65431,https://laws.gov.tt/ttdll-web/revision/download/65431?type=amendment
Repealed Acts,1560,No. 21 of 1881,Prohibiting keeping open of shops after a certain hour on Sunday,amendment,65435,https://laws.gov.tt/ttdll-web/revision/download/65435?type=amendment
Repealed Acts,1560,No. 20 of 1881,To Amend Education-1875,amendment,65437,https://laws.gov.tt/ttdll-web/revision/download/65437?type=amendment
Repealed Acts,1560,No. 19 of 1881,To amend Foreign reprints Ordinance-1874,amendment,65423,https://laws.gov.tt/ttdll-web/revision/download/65423?type=amendment
Repealed Acts,1560,No. 17 of 1881,Defraying expenses of Government-1882,amendment,65427,https://laws.gov.tt/ttdll-web/revision/download/65427?type=amendment
Repealed Acts,1560,No. 16 of 1881,To repeal duties on Rum etc.-raise other duties,amendment,65429,https://laws.gov.tt/ttdll-web/revision/download/65429?type=amendment
Repealed Acts,1560,No. 14 of 1881,Hackney Carriages San Fernando 1881-to amend,amendment,65415,https://laws.gov.tt/ttdll-web/revision/download/65415?type=amendment
Repealed Acts,1560,No. 11 of 1881,Discipline of the Police Force,amendment,65421,https://laws.gov.tt/ttdll-web/revision/download/65421?type=amendment
Repealed Acts,1560,No. 9 of 1881,To amend Public Health-1869,amendment,65471,https://laws.gov.tt/ttdll-web/revision/download/65471?type=amendment
Repealed Acts,1560,No. 7 of 1881,Supplemental Estimates-1880,amendment,65475,https://laws.gov.tt/ttdll-web/revision/download/65475?type=amendment
Repealed Acts,1560,No. 6 of 1881,Marriages and Divorces of Indian Immigrants,amendment,65465,https://laws.gov.tt/ttdll-web/revision/download/65465?type=amendment
Repealed Acts,1560,No. 5 of 1881,Hackney Carriages-San Fernando,amendment,65463,https://laws.gov.tt/ttdll-web/revision/download/65463?type=amendment
Repealed Acts,1560,No. 3 of 1881,Repealing certain Orders in Council-ceased to be in force,amendment,65467,https://laws.gov.tt/ttdll-web/revision/download/65467?type=amendment
Repealed Acts,1560,No. 2 of 1881,Coroners-amend,amendment,65457,https://laws.gov.tt/ttdll-web/revision/download/65457?type=amendment
Repealed Acts,1560,No. 1 of 1881,Licences for the retail of Intoxicating liquor,amendment,65455,https://laws.gov.tt/ttdll-web/revision/download/65455?type=amendment
Repealed Acts,1560,No. 19 of 1880,Immigration Funds-1881,amendment,65461,https://laws.gov.tt/ttdll-web/revision/download/65461?type=amendment
Repealed Acts,1560,No. 18 of 1880,Defraying Expenses of Government-1881,amendment,65459,https://laws.gov.tt/ttdll-web/revision/download/65459?type=amendment
Repealed Acts,1560,No. 17 of 1880,Adulteration of Food and Drugs,amendment,65449,https://laws.gov.tt/ttdll-web/revision/download/65449?type=amendment
Repealed Acts,1560,No. 16 of 1880,Appointment of Additional Constables,amendment,65447,https://laws.gov.tt/ttdll-web/revision/download/65447?type=amendment
Repealed Acts,1560,No. 15 of 1880,Imprisonment for Debt-amend,amendment,65453,https://laws.gov.tt/ttdll-web/revision/download/65453?type=amendment
Repealed Acts,1560,No. 14 of 1880,Customs-amend,amendment,65451,https://laws.gov.tt/ttdll-web/revision/download/65451?type=amendment
Repealed Acts,1560,No. 12 of 1880,Census 1881,amendment,65629,https://laws.gov.tt/ttdll-web/revision/download/65629?type=amendment
Repealed Acts,1560,No. 10 of 1880,Registration of Assurances,amendment,65625,https://laws.gov.tt/ttdll-web/revision/download/65625?type=amendment
Repealed Acts,1560,No. 9 of 1880,Loss of Registered Letters-Compensation,amendment,65635,https://laws.gov.tt/ttdll-web/revision/download/65635?type=amendment
Repealed Acts,1560,No. 6 of 1880,Administration of Justice by Stipendiary Justice of the Peace to amend,amendment,65633,https://laws.gov.tt/ttdll-web/revision/download/65633?type=amendment
Repealed Acts,1560,No. 5 of 1880,Volunteer Ordinance 1879-to amend,amendment,65611,https://laws.gov.tt/ttdll-web/revision/download/65611?type=amendment
Repealed Acts,1560,No. 4 of 1880,Weights and Measures,amendment,65613,https://laws.gov.tt/ttdll-web/revision/download/65613?type=amendment
Repealed Acts,1560,No. 3 of 1880,Waterworks-amend,amendment,65607,https://laws.gov.tt/ttdll-web/revision/download/65607?type=amendment
Repealed Acts,1560,No. 2 of 1880,Gunpowder and explosive substances,amendment,65609,https://laws.gov.tt/ttdll-web/revision/download/65609?type=amendment
Repealed Acts,1560,No. 1 of 1880,To effect an exchange of certain lands-(private),amendment,65619,https://laws.gov.tt/ttdll-web/revision/download/65619?type=amendment
Repealed Acts,1590,No. 11 of 1880,Supplemental Estimates 1879,amendment,65623,https://laws.gov.tt/ttdll-web/revision/download/65623?type=amendment
Repealed Acts,1590,No. 29 of 1879,Supplemental Estimates 1878,amendment,65621,https://laws.gov.tt/ttdll-web/revision/download/65621?type=amendment
Repealed Acts,1590,No. 27 of 1879,Immigration Funds 1880,amendment,65617,https://laws.gov.tt/ttdll-web/revision/download/65617?type=amendment
Repealed Acts,1590,No. 26 of 1879,Defraying expenses of Government-1880,amendment,65661,https://laws.gov.tt/ttdll-web/revision/download/65661?type=amendment
Repealed Acts,1590,No. 25 of 1879,To impose a tax on land and houses,amendment,65659,https://laws.gov.tt/ttdll-web/revision/download/65659?type=amendment
Repealed Acts,1590,No. 24 of 1879,Weights and Measures,amendment,65657,https://laws.gov.tt/ttdll-web/revision/download/65657?type=amendment
Repealed Acts,1590,No. 23 of 1879,To Repeal S43 of Customs Ordinance 1878,amendment,65655,https://laws.gov.tt/ttdll-web/revision/download/65655?type=amendment
Repealed Acts,1590,No. 22 of 1879,Management of Roads,amendment,65669,https://laws.gov.tt/ttdll-web/revision/download/65669?type=amendment
Repealed Acts,1590,No. 20 of 1879,"To amend 13 of 1868-Granting of Licences-rum, beer etc.",amendment,65665,https://laws.gov.tt/ttdll-web/revision/download/65665?type=amendment
Repealed Acts,1590,No. 19 of 1879,Customs Duties,amendment,65663,https://laws.gov.tt/ttdll-web/revision/download/65663?type=amendment
Repealed Acts,1590,No. 18 of 1879,Proceedings before Justices of the Peace-Fees,amendment,65645,https://laws.gov.tt/ttdll-web/revision/download/65645?type=amendment
Repealed Acts,1590,No. 17 of 1879,To Vest Guaracara Tramroad in Her Majesty the Queen,amendment,65643,https://laws.gov.tt/ttdll-web/revision/download/65643?type=amendment
Repealed Acts,1590,No. 16 of 1879,Manufacturer of Cordials and other compounds,amendment,65641,https://laws.gov.tt/ttdll-web/revision/download/65641?type=amendment
Repealed Acts,1590,No. 15 of 1879,Recovery of Public Land Charges,amendment,65639,https://laws.gov.tt/ttdll-web/revision/download/65639?type=amendment
Repealed Acts,1590,No. 14 of 1879,Sale of Opium,amendment,65653,https://laws.gov.tt/ttdll-web/revision/download/65653?type=amendment
Repealed Acts,1590,No. 13 of 1879,To prevent trespassing on Railways,amendment,65651,https://laws.gov.tt/ttdll-web/revision/download/65651?type=amendment
Repealed Acts,1590,No. 12 of 1879,Railway-extending to San Fernando,amendment,65649,https://laws.gov.tt/ttdll-web/revision/download/65649?type=amendment
Repealed Acts,1590,No. 10 of 1879,To amend 4 of 1858-Investment of Suitors moneys,amendment,65559,https://laws.gov.tt/ttdll-web/revision/download/65559?type=amendment
